date,weekday,state_fips,state_name,state_code,covid,submetric,metric,n_grade,grade,last_updated
2020-03-04,4,10,Delaware,DE,PRE,travel distance,-0.0078176727919740344,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,12,Florida,FL,PRE,visitations,-0.047325679954545667,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,12,Florida,FL,PRE,total,-0.023432755798401345,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,12,Florida,FL,PRE,travel distance,0.000460168357742976,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,13,Georgia,GA,PRE,visitations,-0.089157873750224145,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,13,Georgia,GA,PRE,total,-0.067426448165824632,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,13,Georgia,GA,PRE,travel distance,-0.045695022581425104,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,15,Hawaii,HI,PRE,visitations,-0.04719677992547746,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,15,Hawaii,HI,PRE,total,-0.076362471046713051,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,15,Hawaii,HI,PRE,travel distance,-0.10552816216794865,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,19,Iowa,IA,PRE,visitations,0.014310272115560446,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,19,Iowa,IA,PRE,total,0.0091033906760778129,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,19,Iowa,IA,PRE,travel distance,0.0038965092365951803,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,16,Idaho,ID,PRE,visitations,-0.018059113367098284,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,16,Idaho,ID,PRE,total,-0.039670744025529475,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,16,Idaho,ID,PRE,travel distance,-0.06128237468396066,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,17,Illinois,IL,PRE,visitations,-0.0043129175933718719,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,17,Illinois,IL,PRE,total,0.007830589984547465,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,17,Illinois,IL,PRE,travel distance,0.019974097562466802,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,18,Indiana,IN,PRE,visitations,0.022064516520782836,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,18,Indiana,IN,PRE,total,0.025210413159533627,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,18,Indiana,IN,PRE,travel distance,0.028356309798284417,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,20,Kansas,KS,PRE,visitations,0.016503886101724128,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,20,Kansas,KS,PRE,total,0.02271415003453078,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,20,Kansas,KS,PRE,travel distance,0.028924413967337432,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,21,Kentucky,KY,PRE,visitations,-0.0043022771286126815,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,21,Kentucky,KY,PRE,total,-0.00057177369692253382,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,21,Kentucky,KY,PRE,travel distance,0.0031587297347676138,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,22,Louisiana,LA,PRE,visitations,-0.063178214039861444,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,22,Louisiana,LA,PRE,total,-0.0648123619745819,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,22,Louisiana,LA,PRE,travel distance,-0.06644650990930237,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,25,Massachusetts,MA,PRE,visitations,-0.071384185046290169,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,25,Massachusetts,MA,PRE,total,-0.057525410152299311,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,25,Massachusetts,MA,PRE,travel distance,-0.04366663525830846,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,24,Maryland,MD,PRE,visitations,-0.027093835395957267,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,24,Maryland,MD,PRE,total,-0.01688237054797679,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,24,Maryland,MD,PRE,travel distance,-0.0066709056999963139,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,23,Maine,ME,PRE,visitations,-0.05771796850559463,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,23,Maine,ME,PRE,total,-0.062794660486446607,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,23,Maine,ME,PRE,travel distance,-0.067871352467298571,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,26,Michigan,MI,PRE,visitations,0.0050214913405038676,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,26,Michigan,MI,PRE,total,0.014631509436305964,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,26,Michigan,MI,PRE,travel distance,0.024241527532108061,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,27,Minnesota,MN,PRE,visitations,-0.0063782761011998822,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,27,Minnesota,MN,PRE,total,0.0084490795888294522,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,27,Minnesota,MN,PRE,travel distance,0.023276435278858788,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,29,Missouri,MO,PRE,visitations,0.0039045285667529028,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,29,Missouri,MO,PRE,total,0.016594323752381408,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,29,Missouri,MO,PRE,travel distance,0.029284118938009911,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,28,Mississippi,MS,PRE,visitations,-0.046091376511283796,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,28,Mississippi,MS,PRE,total,-0.042474041698942547,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,28,Mississippi,MS,PRE,travel distance,-0.03885670688660129,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,30,Montana,MT,PRE,visitations,0.01704245486057358,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,30,Montana,MT,PRE,total,-0.017191018296696094,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,30,Montana,MT,PRE,travel distance,-0.051424491453965764,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,37,North Carolina,NC,PRE,visitations,-0.034114645147706381,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,37,North Carolina,NC,PRE,total,-0.010112897256505157,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,37,North Carolina,NC,PRE,travel distance,0.013888850634696066,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,38,North Dakota,ND,PRE,visitations,0.046201688197912219,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,38,North Dakota,ND,PRE,total,0.016106291578060761,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,38,North Dakota,ND,PRE,travel distance,-0.013989105041790698,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,31,Nebraska,NE,PRE,visitations,-0.0073625278737101318,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,31,Nebraska,NE,PRE,total,-0.0068975637395290914,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,31,Nebraska,NE,PRE,travel distance,-0.006432599605348051,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,33,New Hampshire,NH,PRE,visitations,-0.074528432386647289,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,33,New Hampshire,NH,PRE,total,-0.076789616931607352,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,33,New Hampshire,NH,PRE,travel distance,-0.0790508014765674,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,34,New Jersey,NJ,PRE,visitations,-0.03276693956685222,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,34,New Jersey,NJ,PRE,total,-0.018872010126521541,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,34,New Jersey,NJ,PRE,travel distance,-0.0049770806861908646,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,35,New Mexico,NM,PRE,visitations,-0.014045416010849807,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,35,New Mexico,NM,PRE,total,-0.019551289927576109,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,35,New Mexico,NM,PRE,travel distance,-0.025057163844302413,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,32,Nevada,NV,PRE,visitations,-0.012113346970169591,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,32,Nevada,NV,PRE,total,-0.014091677778750644,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,32,Nevada,NV,PRE,travel distance,-0.016070008587331697,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,36,New York,NY,PRE,visitations,-0.036500881132699392,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,36,New York,NY,PRE,total,-0.032062391090549848,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,36,New York,NY,PRE,travel distance,-0.027623901048400304,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,39,Ohio,OH,PRE,visitations,-0.00388250878473299,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,39,Ohio,OH,PRE,total,0.0021044797383844831,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,39,Ohio,OH,PRE,travel distance,0.0080914682615019565,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,40,Oklahoma,OK,PRE,visitations,-0.031925004720505974,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,40,Oklahoma,OK,PRE,total,-0.0089737927039699183,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,40,Oklahoma,OK,PRE,travel distance,0.013977419312566136,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,41,Oregon,OR,PRE,visitations,0.00039299466926935432,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,41,Oregon,OR,PRE,total,-0.02203534050093018,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,41,Oregon,OR,PRE,travel distance,-0.044463675671129715,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,42,Pennsylvania,PA,PRE,visitations,-0.0328983587143103,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,42,Pennsylvania,PA,PRE,total,-0.021028194759733075,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,42,Pennsylvania,PA,PRE,travel distance,-0.00915803080515585,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,44,Rhode Island,RI,PRE,visitations,-0.041011781282892915,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,44,Rhode Island,RI,PRE,total,-0.030191814060247353,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,44,Rhode Island,RI,PRE,travel distance,-0.019371846837601788,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,45,South Carolina,SC,PRE,visitations,-0.050449455169463996,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,45,South Carolina,SC,PRE,total,-0.033523525646473706,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,45,South Carolina,SC,PRE,travel distance,-0.016597596123483421,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,46,South Dakota,SD,PRE,visitations,0.033915613830581545,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,46,South Dakota,SD,PRE,total,0.019182864228131875,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,46,South Dakota,SD,PRE,travel distance,0.004450114625682202,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,47,Tennessee,TN,PRE,visitations,-0.017808882788166388,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,47,Tennessee,TN,PRE,total,-0.0014059643327225414,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,47,Tennessee,TN,PRE,travel distance,0.014996954122721305,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,48,Texas,TX,PRE,visitations,-0.038289995156789561,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,48,Texas,TX,PRE,total,-0.023323940916352641,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,48,Texas,TX,PRE,travel distance,-0.0083578866759157228,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,49,Utah,UT,PRE,visitations,-0.032536496202931232,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,49,Utah,UT,PRE,total,-0.019729546682121478,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,49,Utah,UT,PRE,travel distance,-0.0069225971613117235,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,51,Virginia,VA,PRE,visitations,-0.038062144147763537,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,51,Virginia,VA,PRE,total,-0.02002832158360953,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,51,Virginia,VA,PRE,travel distance,-0.0019944990194555208,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,50,Vermont,VT,PRE,visitations,-0.049722515049748547,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,50,Vermont,VT,PRE,total,-0.078417566898152546,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,50,Vermont,VT,PRE,travel distance,-0.10711261874655656,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,53,Washington,WA,PRE,visitations,-0.035479164113490738,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,53,Washington,WA,PRE,total,-0.051843250802571315,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,53,Washington,WA,PRE,travel distance,-0.068207337491651893,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,55,Wisconsin,WI,PRE,visitations,0.011546504388042977,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,55,Wisconsin,WI,PRE,total,0.0023490699897528,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,55,Wisconsin,WI,PRE,travel distance,-0.0068483644085373767,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,54,West Virginia,WV,PRE,visitations,-0.016279875500746371,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,54,West Virginia,WV,PRE,total,-0.014968722053949526,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,54,West Virginia,WV,PRE,travel distance,-0.013657568607152679,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,56,Wyoming,WY,PRE,visitations,-0.0030696162439599129,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-04,4,56,Wyoming,WY,PRE,total,-0.014330172005295662,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-04,4,56,Wyoming,WY,PRE,travel distance,-0.025590727766631412,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,02,Alaska,AK,PRE,visitations,0.017651968630911018,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,02,Alaska,AK,PRE,total,0.007210010811739935,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,02,Alaska,AK,PRE,travel distance,-0.0032319470074311492,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,01,Alabama,AL,PRE,visitations,-0.030032861758046734,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,01,Alabama,AL,PRE,total,-0.021624513180136508,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,01,Alabama,AL,PRE,travel distance,-0.013216164602226278,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,05,Arkansas,AR,PRE,visitations,0.00261959608692511,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,05,Arkansas,AR,PRE,total,0.012350077922530183,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,05,Arkansas,AR,PRE,travel distance,0.022080559758135256,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,04,Arizona,AZ,PRE,visitations,-0.03226011971967687,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,04,Arizona,AZ,PRE,total,-0.019879976616217473,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,04,Arizona,AZ,PRE,travel distance,-0.007499833512758073,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,06,California,CA,PRE,visitations,-0.0043450463469393175,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,06,California,CA,PRE,total,-0.01338550589906606,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,06,California,CA,PRE,travel distance,-0.022425965451192804,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,08,Colorado,CO,PRE,visitations,-0.0051786930370103521,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,08,Colorado,CO,PRE,total,-0.00043173049675400855,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,08,Colorado,CO,PRE,travel distance,0.004315232043502335,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,09,Connecticut,CT,PRE,visitations,-0.056530516928409921,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,09,Connecticut,CT,PRE,total,-0.048341373000609582,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,09,Connecticut,CT,PRE,travel distance,-0.040152229072809242,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,11,District of Columbia,DC,PRE,visitations,-0.00098485781115351481,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,11,District of Columbia,DC,PRE,total,0.057101640383756321,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,11,District of Columbia,DC,PRE,travel distance,0.11518813857866615,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,10,Delaware,DE,PRE,visitations,-0.0473980188888143,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,10,Delaware,DE,PRE,total,-0.029245358281869964,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,10,Delaware,DE,PRE,travel distance,-0.011092697674925626,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,12,Florida,FL,PRE,visitations,-0.058438607007382043,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,12,Florida,FL,PRE,total,-0.043885566008178771,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,12,Florida,FL,PRE,travel distance,-0.029332525008975503,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,13,Georgia,GA,PRE,visitations,-0.039285635669480685,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,13,Georgia,GA,PRE,total,-0.034451104314972315,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,13,Georgia,GA,PRE,travel distance,-0.029616572960463949,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,15,Hawaii,HI,PRE,visitations,-0.063358999194692345,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,15,Hawaii,HI,PRE,total,-0.050260037984902306,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,15,Hawaii,HI,PRE,travel distance,-0.037161076775112274,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,19,Iowa,IA,PRE,visitations,-0.020982547940607117,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,19,Iowa,IA,PRE,total,-0.0079997192684457784,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,19,Iowa,IA,PRE,travel distance,0.0049831094037155604,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,16,Idaho,ID,PRE,visitations,-0.036154686452386828,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,16,Idaho,ID,PRE,total,-0.04382271047463189,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,16,Idaho,ID,PRE,travel distance,-0.05149073449687696,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,17,Illinois,IL,PRE,visitations,-0.03110033244411867,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,17,Illinois,IL,PRE,total,-0.022611023166024168,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,17,Illinois,IL,PRE,travel distance,-0.014121713887929667,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,18,Indiana,IN,PRE,visitations,-0.0062345643364558594,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,18,Indiana,IN,PRE,total,-0.0049926906591989968,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,18,Indiana,IN,PRE,travel distance,-0.0037508169819421336,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,20,Kansas,KS,PRE,visitations,-0.017094982300514316,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,20,Kansas,KS,PRE,total,-0.00906893330232145,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,20,Kansas,KS,PRE,travel distance,-0.0010428843041285845,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,21,Kentucky,KY,PRE,visitations,0.0042303224073775379,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,21,Kentucky,KY,PRE,total,-0.0033953272354403669,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,21,Kentucky,KY,PRE,travel distance,-0.011020976878258272,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,22,Louisiana,LA,PRE,visitations,-0.029013985514009508,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,22,Louisiana,LA,PRE,total,-0.023169475715159996,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,22,Louisiana,LA,PRE,travel distance,-0.017324965916310484,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,25,Massachusetts,MA,PRE,visitations,-0.010714817557686789,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,25,Massachusetts,MA,PRE,total,-0.02541409453453336,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,25,Massachusetts,MA,PRE,travel distance,-0.040113371511379933,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,24,Maryland,MD,PRE,visitations,-0.039742419816387813,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,24,Maryland,MD,PRE,total,-0.037730878276906896,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,24,Maryland,MD,PRE,travel distance,-0.035719336737425979,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,23,Maine,ME,PRE,visitations,0.012985342770778277,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,23,Maine,ME,PRE,total,-0.0004640280071169919,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,23,Maine,ME,PRE,travel distance,-0.01391339878501226,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,26,Michigan,MI,PRE,visitations,-0.042276810629268725,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,26,Michigan,MI,PRE,total,-0.024941922127287346,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,26,Michigan,MI,PRE,travel distance,-0.0076070336253059624,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,27,Minnesota,MN,PRE,visitations,-0.029808902746542965,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,27,Minnesota,MN,PRE,total,-0.031036539355344669,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,27,Minnesota,MN,PRE,travel distance,-0.032264175964146373,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,29,Missouri,MO,PRE,visitations,-0.020964276396201291,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,29,Missouri,MO,PRE,total,-0.010955048625255117,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,29,Missouri,MO,PRE,travel distance,-0.00094582085430894248,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,28,Mississippi,MS,PRE,visitations,0.0061954718439871234,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,28,Mississippi,MS,PRE,total,0.0032503547145223636,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,28,Mississippi,MS,PRE,travel distance,0.00030523758505760336,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,30,Montana,MT,PRE,visitations,0.0018967345635221245,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,30,Montana,MT,PRE,total,-0.012458839819510936,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,30,Montana,MT,PRE,travel distance,-0.026814414202543997,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,37,North Carolina,NC,PRE,visitations,-0.033122761520961587,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,37,North Carolina,NC,PRE,total,-0.020550515447062986,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,37,North Carolina,NC,PRE,travel distance,-0.0079782693731643844,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,38,North Dakota,ND,PRE,visitations,-0.031645786302363359,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,38,North Dakota,ND,PRE,total,-0.027805751112355698,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,38,North Dakota,ND,PRE,travel distance,-0.023965715922348037,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,31,Nebraska,NE,PRE,visitations,-0.042765252114083267,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,31,Nebraska,NE,PRE,total,-0.033664699584945959,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,31,Nebraska,NE,PRE,travel distance,-0.024564147055808658,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,33,New Hampshire,NH,PRE,visitations,-0.014771157713976924,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,33,New Hampshire,NH,PRE,total,-0.021629571784636818,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,33,New Hampshire,NH,PRE,travel distance,-0.028487985855296712,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,34,New Jersey,NJ,PRE,visitations,-0.046143884992437413,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,34,New Jersey,NJ,PRE,total,-0.042684729231872068,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,34,New Jersey,NJ,PRE,travel distance,-0.039225573471306723,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,35,New Mexico,NM,PRE,visitations,-0.0070756714343332711,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,35,New Mexico,NM,PRE,total,0.0072292831068114681,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,35,New Mexico,NM,PRE,travel distance,0.021534237647956207,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-03,3,32,Nevada,NV,PRE,visitations,-0.057972094629772139,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-03,3,32,Nevada,NV,PRE,total,-0.050141504498504852,1,F,2020-03-30 09:45:31.219313 UTC
